Unnamed: 0,ProdTaken,Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Female,Gender_Male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
4383,1,33.0,3,18.0,3,2.0,3.0,2.0,0,3,1,1.0,23385.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
516,0,23.0,1,10.0,2,2.0,5.0,3.0,0,4,0,1.0,17819.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
4639,1,36.0,1,21.0,3,5.0,4.0,3.0,1,5,1,2.0,22421.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
269,0,36.0,1,12.0,2,3.0,3.0,1.0,0,5,1,1.0,18210.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
966,1,58.0,1,13.0,2,4.0,5.0,1.0,1,4,1,0.0,25008.0,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False
193,0,43.0,1,13.0,2,2.0,3.0,5.0,0,4,0,1.0,17089.0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
1419,0,42.0,1,24.0,2,3.0,5.0,7.0,1,1,0,0.0,20410.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
1261,0,38.0,1,24.0,2,5.0,3.0,4.0,1,5,0,1.0,20811.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
3902,0,36.0,1,7.0,4,6.0,3.0,3.0,0,3,0,2.0,21655.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1375,1,32.0,1,11.0,2,1.0,3.0,4.0,1,1,0,1.0,17432.0,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1431,0,32.0,3,6.0,2,3.0,3.0,2.0,0,5,1,0.0,25422.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
1676,0,22.0,1,11.0,2,1.0,4.0,2.0,1,4,1,0.0,17328.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4455,0,37.0,1,15.0,4,2.0,5.0,2.0,0,3,0,2.0,30391.0,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
3030,0,25.0,1,16.0,3,5.0,4.0,3.0,0,5,1,1.0,21372.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
916,0,46.0,3,10.0,2,4.0,4.0,3.0,0,5,1,0.0,33789.0,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True
1512,1,26.0,1,31.0,2,5.0,3.0,2.0,0,1,0,0.0,17293.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
2568,1,32.0,3,13.0,4,6.0,3.0,6.0,1,3,1,2.0,24850.0,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
2277,0,38.0,3,16.0,3,4.0,3.0,1.0,1,3,1,1.0,23740.0,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
2140,0,27.0,1,10.0,3,3.0,3.0,2.0,0,1,0,0.0,17318.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
4653,0,28.0,1,9.0,3,4.0,3.0,2.0,0,5,1,1.0,22905.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
558,0,32.0,1,30.0,3,3.0,3.0,2.0,0,4,1,0.0,20309.0,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1903,0,46.0,3,16.0,3,4.0,3.0,3.0,1,1,0,0.0,24071.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
470,0,24.0,3,30.0,2,3.0,3.0,1.0,0,4,0,1.0,17400.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1839,0,31.0,1,15.0,2,4.0,4.0,1.0,1,3,1,0.0,17657.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
3766,0,47.0,1,9.0,3,4.0,3.0,5.0,0,1,1,2.0,27256.0,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
4384,0,25.0,3,31.0,3,4.0,3.0,2.0,0,4,1,2.0,21078.0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
3221,1,22.0,1,17.0,3,5.0,5.0,3.0,0,3,1,1.0,20094.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
4086,0,37.0,1,10.0,2,4.0,4.0,6.0,0,4,1,1.0,20766.0,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
884,0,40.0,3,16.0,2,4.0,4.0,1.0,0,5,1,0.0,21852.0,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
4541,0,53.0,1,32.0,3,5.0,3.0,5.0,0,5,0,2.0,32504.0,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False
811,0,38.0,3,8.0,2,3.0,4.0,1.0,0,4,1,0.0,22351.0,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
1732,0,32.0,1,8.0,2,4.0,5.0,5.0,0,4,0,1.0,17176.0,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
1191,0,31.0,3,11.0,3,3.0,3.0,2.0,0,1,0,2.0,20476.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
1577,1,25.0,3,11.0,2,4.0,3.0,2.0,1,3,0,1.0,20744.0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False
3739,0,42.0,3,11.0,3,4.0,3.0,2.0,1,1,0,2.0,29125.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
4672,0,60.0,3,7.0,4,4.0,3.0,5.0,1,1,1,1.0,30582.0,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
302,0,28.0,1,22.0,3,2.0,5.0,1.0,0,5,0,2.0,20661.0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False
1181,0,49.0,1,12.0,2,4.0,3.0,3.0,1,5,1,0.0,28966.0,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False
4280,1,42.0,3,11.0,3,4.0,4.0,3.0,0,3,1,1.0,28033.0,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
3056,0,29.0,3,9.0,3,4.0,4.0,3.0,1,3,1,1.0,23457.0,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False
3568,0,40.0,3,13.0,3,2.0,3.0,4.0,0,4,1,2.0,26915.0,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
2570,1,59.0,1,30.0,4,4.0,3.0,3.0,0,3,1,1.0,28990.0,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False
4584,0,28.0,1,11.0,4,4.0,3.0,3.0,0,1,0,1.0,20996.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
2635,0,28.0,1,16.0,3,4.0,4.0,3.0,0,3,1,1.0,20957.0,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False
4626,0,34.0,1,20.0,3,4.0,3.0,5.0,0,3,1,1.0,22130.0,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
678,0,48.0,1,26.0,2,3.0,3.0,5.0,0,2,0,0.0,17259.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2913,1,33.0,3,18.0,3,3.0,3.0,2.0,0,3,1,2.0,23385.0,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1446,0,34.0,3,34.0,3,4.0,3.0,2.0,0,5,1,0.0,21712.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
3116,0,43.0,3,21.0,4,5.0,3.0,2.0,0,3,0,1.0,24922.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
316,0,49.0,1,6.0,2,4.0,3.0,1.0,1,3,1,0.0,28964.0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
4759,0,41.0,1,33.0,4,5.0,3.0,5.0,1,1,0,2.0,23100.0,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
2961,0,26.0,3,15.0,3,3.0,4.0,2.0,0,4,0,1.0,23529.0,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1189,0,33.0,3,8.0,3,3.0,3.0,2.0,0,3,1,1.0,20505.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
770,0,46.0,1,6.0,2,3.0,3.0,1.0,0,5,1,1.0,34627.0,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True
1310,0,58.0,1,21.0,2,3.0,3.0,3.0,1,1,1,0.0,30787.0,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False
3617,0,37.0,1,12.0,3,4.0,5.0,6.0,0,4,1,2.0,26686.0,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
271,1,47.0,1,35.0,2,3.0,4.0,2.0,1,3,1,0.0,26849.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
4571,0,30.0,1,14.0,4,5.0,3.0,8.0,0,5,1,2.0,21210.0,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
605,0,38.0,1,18.0,2,4.0,5.0,3.0,0,5,1,0.0,21288.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
2990,0,30.0,3,17.0,3,4.0,3.0,3.0,0,4,0,1.0,21320.0,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
3562,0,27.0,1,10.0,3,4.0,3.0,3.0,0,3,1,2.0,20739.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
315,0,43.0,1,16.0,2,3.0,3.0,1.0,0,5,0,1.0,17455.0,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
4546,0,43.0,1,9.0,3,4.0,3.0,7.0,1,1,1,2.0,21193.0,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
480,1,30.0,3,18.0,3,4.0,5.0,2.0,0,5,1,0.0,17033.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1083,1,40.0,1,15.0,2,3.0,5.0,4.0,0,1,1,1.0,17018.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
3278,0,35.0,3,16.0,4,4.0,3.0,3.0,0,2,1,3.0,24392.0,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False
4749,0,36.0,2,15.0,4,4.0,3.0,3.0,0,5,0,2.0,23001.0,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
4534,0,36.0,1,34.0,3,5.0,5.0,3.0,0,4,0,2.0,21237.0,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False
2220,0,44.0,3,34.0,2,1.0,3.0,4.0,1,1,1,0.0,28320.0,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False
3882,1,24.0,3,16.0,3,4.0,5.0,3.0,0,5,1,1.0,20468.0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
4076,0,29.0,1,28.0,3,4.0,3.0,3.0,0,1,0,1.0,21391.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
4536,0,33.0,3,20.0,4,4.0,3.0,4.0,0,1,0,3.0,23081.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
4146,0,60.0,2,13.0,3,4.0,3.0,2.0,0,4,0,1.0,20945.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
3414,0,28.0,3,18.0,4,2.0,3.0,2.0,0,3,1,2.0,21212.0,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
3687,0,46.0,2,11.0,3,6.0,3.0,6.0,0,1,1,2.0,28434.0,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
4420,0,38.0,1,10.0,3,4.0,3.0,3.0,0,1,1,1.0,28112.0,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
1572,1,20.0,1,12.0,3,4.0,3.0,2.0,1,1,0,0.0,17926.0,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
636,1,35.0,1,31.0,3,3.0,4.0,2.0,1,3,0,0.0,17022.0,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
8,0,38.0,1,29.0,2,4.0,3.0,1.0,0,3,0,0.0,24526.0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
3834,1,29.0,1,24.0,3,5.0,3.0,7.0,0,3,0,2.0,21045.0,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3184,0,36.0,1,17.0,3,4.0,3.0,3.0,0,5,1,1.0,22595.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4654,0,36.0,1,17.0,3,4.0,3.0,3.0,0,5,0,1.0,22595.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
2730,1,45.0,1,31.0,3,4.0,3.0,5.0,1,5,0,2.0,21839.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4408,0,35.0,3,21.0,3,4.0,3.0,3.0,1,5,1,1.0,21257.0,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
4743,1,34.0,3,16.0,4,4.0,5.0,2.0,1,3,0,1.0,26902.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
3527,1,41.0,1,16.0,3,4.0,5.0,5.0,0,1,1,2.0,20696.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
855,0,37.0,1,6.0,2,4.0,3.0,2.0,0,2,1,1.0,21474.0,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False
4290,0,52.0,3,21.0,3,4.0,3.0,6.0,0,3,1,1.0,23614.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
4517,0,46.0,1,9.0,4,5.0,3.0,3.0,0,3,1,1.0,20952.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1295,0,41.0,3,10.0,2,3.0,3.0,1.0,1,1,0,1.0,25447.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
1705,0,43.0,3,22.0,3,3.0,3.0,6.0,1,3,0,0.0,31064.0,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False
81,0,35.0,1,6.0,1,4.0,3.0,2.0,0,4,1,0.0,17859.0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
2011,0,36.0,1,14.0,3,1.0,5.0,1.0,0,3,0,1.0,26713.0,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
3849,0,32.0,1,17.0,3,4.0,3.0,6.0,0,1,1,2.0,29709.0,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
2337,0,50.0,1,8.0,1,3.0,5.0,3.0,0,3,0,0.0,32856.0,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False
2198,0,54.0,1,23.0,2,3.0,3.0,1.0,0,5,0,0.0,25739.0,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
856,0,20.0,1,9.0,2,4.0,3.0,2.0,0,3,0,1.0,18033.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
2859,1,35.0,3,13.0,3,6.0,3.0,2.0,0,4,1,2.0,21029.0,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
992,0,39.0,1,31.0,3,3.0,3.0,4.0,0,1,0,0.0,25920.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
3425,1,36.0,3,25.0,4,4.0,3.0,2.0,1,5,1,3.0,23292.0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False
4485,0,27.0,1,7.0,4,6.0,3.0,5.0,0,4,1,1.0,23042.0,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3641,0,21.0,3,16.0,3,4.0,5.0,3.0,0,1,0,2.0,21406.0,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
1713,0,40.0,1,30.0,3,3.0,3.0,2.0,0,3,1,1.0,18319.0,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
3544,0,36.0,3,35.0,4,5.0,3.0,2.0,0,4,1,3.0,21108.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3065,0,37.0,3,7.0,3,4.0,3.0,3.0,1,3,1,2.0,24879.0,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3052,1,56.0,3,9.0,3,4.0,3.0,6.0,0,2,0,2.0,23838.0,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
1128,0,36.0,1,12.0,3,1.0,5.0,4.0,1,4,1,1.0,20562.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
1395,1,31.0,3,32.0,3,3.0,3.0,2.0,1,3,0,1.0,20617.0,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
476,0,24.0,1,23.0,3,4.0,4.0,2.0,0,3,1,1.0,17127.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
3592,0,40.0,1,17.0,4,4.0,5.0,4.0,0,5,1,3.0,24055.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
3531,0,35.0,3,14.0,3,4.0,3.0,2.0,1,1,0,2.0,20986.0,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3124,0,37.0,1,14.0,4,4.0,3.0,4.0,0,3,0,3.0,23356.0,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
37,0,35.0,3,8.0,3,3.0,3.0,2.0,0,2,1,0.0,17014.0,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
2833,0,38.0,1,17.0,3,4.0,4.0,4.0,1,5,0,2.0,22875.0,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
3165,0,51.0,1,31.0,4,4.0,3.0,5.0,1,4,0,1.0,32651.0,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3632,0,30.0,3,12.0,3,5.0,4.0,3.0,1,5,0,1.0,22865.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
768,0,40.0,3,32.0,3,3.0,5.0,2.0,0,2,1,1.0,23396.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False
711,1,29.0,1,16.0,3,4.0,5.0,7.0,1,5,1,1.0,17404.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
425,0,50.0,1,35.0,2,4.0,3.0,1.0,0,5,1,1.0,32046.0,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2561,0,37.0,3,18.0,4,4.0,3.0,2.0,0,5,0,1.0,28416.0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2790,0,42.0,1,13.0,4,5.0,4.0,8.0,1,3,1,1.0,24710.0,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
4433,0,30.0,1,7.0,4,6.0,3.0,3.0,0,1,0,3.0,21398.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4231,1,53.0,1,15.0,3,5.0,4.0,4.0,0,1,1,1.0,23619.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
3742,1,47.0,1,28.0,4,4.0,4.0,6.0,0,3,1,3.0,27604.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
2599,0,30.0,1,7.0,3,4.0,3.0,3.0,0,3,0,2.0,22997.0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1671,0,49.0,1,24.0,3,3.0,3.0,2.0,1,1,0,0.0,21804.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
3331,0,43.0,1,33.0,3,4.0,5.0,5.0,1,3,0,2.0,31869.0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False
2743,0,52.0,1,9.0,3,6.0,4.0,7.0,0,2,0,1.0,24160.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
2545,0,33.0,1,7.0,4,4.0,5.0,3.0,0,2,0,3.0,21634.0,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
3906,0,40.0,3,31.0,3,5.0,3.0,2.0,0,1,1,2.0,30709.0,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False
